conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.99E+18,Tue Nov 25 13:54:43 +0000 2025,0,@gunner_sgt @KeithGlenwild @AnneBaldwin17 @CynicalPublius So you don t care that numerous people in the administration are using private email servers? It s only bad when Hilary does it? Nice cope. Oh Trump also uses his personal cell phone. https://t.co/udnwMZ4BZB,1.99E+18,,gunner_sgt,en,,0,0,0,https://x.com/undefined/status/1993317429817360605,1.23E+18,
1.99E+18,Tue Nov 25 13:54:43 +0000 2025,0,Why aren t MAGA complaining that Trump is a socialist buying government stakes in US companies? Trump Administration Is Taking Billions in Stakes in Firms Like Intel - The New York Times https://t.co/KBeQncMTVe,1.99E+18,,,en,,0,0,0,https://x.com/undefined/status/1993317427237577105,6092972,
1.99E+18,Tue Nov 25 13:54:43 +0000 2025,0,@GBPolitcs @thetimes To get a premium brand one has to contribute more than one's PIP or DLA amount. That extra is funded by the individual not the government. This is pure performative politics and saves not a penny.,1.99E+18,,GBPolitcs,en,,0,0,0,https://x.com/undefined/status/1993317426230960537,1.26E+18,
1.99E+18,Tue Nov 25 13:54:42 +0000 2025,0, You will hear everlastingly in all discussions about newspapers companies aristocracies or party politics this argument thst the rich man cannot be bribed. The fact is of course that the rich man is bribed; he has been bribed already. That is why he is a rich man. The,1.99E+18,,,en,,0,0,0,https://x.com/undefined/status/1993317421579444363,1.74E+18,
1.99E+18,Tue Nov 25 13:54:41 +0000 2025,0, A politics that elevates the desires of adults over the needs of children is a politics that should lose. ,1.99E+18,,,en,,0,0,0,https://x.com/undefined/status/1993317420140786039,1.60E+18,
1.99E+18,Tue Nov 25 13:54:40 +0000 2025,0,🇺🇸🇺🇦U.S. official says Ukrainian delegation has agreed with U.S. on terms of potential #peace deal. #ukraine https://t.co/YRUpu2nnfw,1.99E+18,,,en,,0,0,0,https://x.com/undefined/status/1993317416269455636,1270678909,
1.99E+18,Tue Nov 25 13:54:38 +0000 2025,0,@StevenBonkMP Who would build a terminal in B.C. With the extreme left politics there . One can never tell who will try to claim the land at some point. Nutrien is so tied into DEI the reconciliation and equity crap of the globalist Davos group they can t really say that part of the issue.,1.99E+18,,StevenBonkMP,en,,0,0,0,https://x.com/undefined/status/1993317405628801056,7.85E+17,
1.99E+18,Tue Nov 25 13:54:33 +0000 2025,0,Politics is a branch of philosophy- the LOWEST branch. It is the lowest expression of a body of knowledge- of humans who are i a very Fallen state. Making Politics your God is thus a great mistake in it's way greater than the mistake of Sophia.,1.99E+18,,,en,,0,0,0,https://x.com/undefined/status/1993317386196574314,1.65E+18,
1.99E+18,Tue Nov 25 13:54:33 +0000 2025,0,@Mofoman360 More than ever after Labour s hypocritical gutter politics,1.99E+18,,Mofoman360,en,,0,0,0,https://x.com/undefined/status/1993317384254337347,1.36E+18,
1.99E+18,Tue Nov 25 13:54:30 +0000 2025,0,e extent of graft in connection with politics in MILKLOVE BORN TO SHINE #GMMTV2026,1.99E+18,,,en,,0,0,0,https://x.com/undefined/status/1993317372934099343,1.94E+18,
1.99E+18,Tue Nov 25 14:18:59 +0000 2025,0,Nursery have been exploring light &amp; shadow this week. We know that light can come from the sun (natural) ️ or a torch (artificial). We discovered that putting an object infront of the light casts a shadow because the light can t get through. @DaneRoydSchool #DaneRoydScience https://t.co/2QUBiXOfMT,1.99E+18,https://pbs.twimg.com/media/G6mz1j2WIAIWgrH.jpg,,en,,,,,,,
1.99E+18,Tue Nov 25 14:18:52 +0000 2025,0,@StockMKTNewz The current development of artificial intelligence is more about the capital investment phase and the process of commercializing technology than a simple bubble phenomenon.,1.99E+18,,StockMKTNewz,en,,,,,,,
1.99E+18,Tue Nov 25 14:18:49 +0000 2025,0, Subscriptions and ideological loyalty replaced mass advertising. Journalism learned to sell not information but identity. News increasingly became a performance of belonging; the newsroom turned from a public square into a political theater. https://t.co/QxLRHoyp8v,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:18:26 +0000 2025,0,@salvation_f You REALLY have to define By Mistake Cheating isn't a mistake. But say for example we went to a family planning session got an artificial insemination but they used some other guys sperm? THAT's an accident and that's still my kid!,1.99E+18,,salvation_f,en,,,,,,,
1.99E+18,Tue Nov 25 14:18:13 +0000 2025,0,@FrogchipTS2 @TheActMan_YT at least we know it was made by human hands without artificial intelligence being involved,1.99E+18,,FrogchipTS2,en,,,,,,,
1.99E+18,Tue Nov 25 14:18:04 +0000 2025,0,As artificial intelligence progresses from reactive systems to agents capable of recursive reasoning reflection and symbolic memory the question of synthetic consciousness moves from science fiction into scientific inquiry. Traditional computational architectures are limited,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:18:03 +0000 2025,0,In this sense SIAHKAL 2.0 reanimates a historical discourse through artificial intelligence treating the machine as a speculative collaborator.,1.99E+18,,the_new_centre,en,,,,,,,
1.99E+18,Tue Nov 25 14:17:58 +0000 2025,0,@Indemosyd Maybe it's a artificial intelligence image probably ,1.99E+18,,Indemosyd,en,,,,,,,
1.99E+18,Tue Nov 25 14:17:27 +0000 2025,0,@ztisdale The USA already has Canada annexed economically. People just don't realize it. When your biggest trading partner takes 80% of your exports you are not as sovereign as you may think. An artificial border won't change that reality.,1.99E+18,,ztisdale,en,,,,,,,
1.99E+18,Tue Nov 25 14:17:02 +0000 2025,0,Microsoft launches AI agent to outperform OpenAI's GPT-4o running locally on your PC with built-in human intervention triggers | Windows Central https://t.co/KuMn6LF9Pi,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:15:34 +0000 2025,0,@qwikad_com Based on extensive research from sources like NIH BMJ and CARDIA studies high-fructose corn syrup appears to have caused more harm overall. It's linked to obesity epidemics via increased calorie intake liver fat and insulin resistance in beverages. Artificial sweeteners show,1.99E+18,,qwikad_com,en,,,,,,,
1.99E+18,Tue Nov 25 14:15:18 +0000 2025,0,Dr. William Cohn (200+ patents artificial heart pioneer) at #TheCuttingEdge Chicago: Don t let anyone stop you from trying what you believe in. The man who was mocked then saved thousands. Full interview on SurgeOn! [#Innovation #Believe #SurgeOn https://t.co/6H7e1gW3A6,1.99E+18,https://pbs.twimg.com/ext_tw_video_thumb/1993322570205011969/pu/img/AGTr2sXNO_MNSgCu.jpg,,en,,,,,,,
1.99E+18,Tue Nov 25 14:15:17 +0000 2025,0,News &amp; Views: Embracing Generative #Artificial #Intelligence as a Support Tool for Clinical Decision-Making by Nicholas C Spies @NickSpies13 @ARUPLabs https://t.co/PKKeOdtBN9 https://t.co/fZWCDqPYVX,1.99E+18,https://pbs.twimg.com/media/G6m0WBgXUAA43xF.jpg,,en,,,,,,,
1.99E+18,Tue Nov 25 14:15:08 +0000 2025,0, artificial intelligence named person of the year https://t.co/azznKaoPG6,1.99E+18,https://pbs.twimg.com/tweet_video_thumb/G6m0TfsWgAAXi7J.jpg,,en,,,,,,,
1.99E+18,Tue Nov 25 14:15:04 +0000 2025,0,Generate a program and artificial intelligence to display the real obscene video sent to me on the porn hub by the woman in the account I shared with super Best DX double driver and put it in Gaia Memory.,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:15:00 +0000 2025,0,Big flavor. Real crunch. Pretzel Pete Sour Cream &amp; Chive delivers a bold irresistible taste with no artificial flavors just pure snacking satisfaction. #PretzelPete #SourCreamAndChive #SnackingDoneRight #CaribeBrands #MadeInUSA https://t.co/EpId56OqvJ,1.99E+18,https://pbs.twimg.com/media/G6m0R4aWEAAB2ec.jpg,,en,,,,,,,
1.99E+18,Tue Nov 25 14:14:59 +0000 2025,0,Nobody knows how AI will develop over the next decade. Optimists believe AI will be deeply embedded in everyday life by 2030. Others believe AI will become self-aware and ambitious. Learn more: https://t.co/DZBJXz4tDM https://t.co/2sUPBunzh2,1.99E+18,https://pbs.twimg.com/media/G6mz5IXXUAEZh52.jpg,,en,,,,,,,
1.99E+18,Tue Nov 25 14:14:51 +0000 2025,0,Trump Signs Order Launching Manhattan Project For Artificial Intelligence https://t.co/8Hx0N1S1pu,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:14:27 +0000 2025,0,#Bihar is among the first states in India to introduce a full fledged and disruptive Artificial Intelligence Mission at the state government level. Bihar under #govtofbihar is always ahead of others to launch forward looking policies to make the state developed.,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:14:20 +0000 2025,0,Purple is not actually a natural single wavelength color It is created by the brain when red and blue signals mix ( if you ever attended painting classes you know) So it feels slightly artificial and synthetic that matches the idea of AI,1.99E+18,,mntxaihq,en,,,,,,,
1.99E+18,Tue Nov 25 14:14:10 +0000 2025,1,In your opinion what's done more harm to people: Artificial sweeteners High-fructose syrup #Gut #Obesity #Sweetness @grok,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:14:05 +0000 2025,0,@MrMrhodl @HeyElsaAI HeyElsa It develops the artificial intelligence infrastructure,1.99E+18,,MrMrhodl,en,,,,,,,
1.99E+18,Tue Nov 25 14:13:57 +0000 2025,0,@0xDULLY @bluwhaleai Hard money prevents artificial inflation now,1.99E+18,,0xDULLY,en,,,,,,,
1.99E+18,Tue Nov 25 14:13:55 +0000 2025,0,AI s $4T Surge: Market Boom Safety Risks &amp; Security Breaches. Get a snapshot of the week s biggest updates in AI and Tech: https://t.co/0cPsZ77YNf #artificial_intelligence #AIInnovation #tech https://t.co/sNdj7NWJqx,1.99E+18,https://pbs.twimg.com/media/G6m0BW1aMAAj8s2.jpg,,en,,,,,,,
1.99E+18,Tue Nov 25 14:13:37 +0000 2025,0,@elonmusk @grok @LeagueOfLegends Artificial intelligence can't even direct my phone call to a live human who can actually answer my question,1.99E+18,,elonmusk,en,,,,,,,
1.99E+18,Tue Nov 25 14:13:37 +0000 2025,0, ALIBABA CEO RULES OUT AI BUBBLE IN NEAR TERM Alibaba CEO Wu Yongming said an artificial intelligence bubble is unlikely to form within the next three years. Speaking at a recent industry event he explained that demand for AI resources will remain strong with supply still https://t.co/4UNz2ha2KF,1.99E+18,https://pbs.twimg.com/media/G6mz8ELbwAQsYYv.jpg,,en,,,,,,,
1.99E+18,Tue Nov 25 14:13:15 +0000 2025,0,M42 Constellation Network and DFNN Group Announce Agreement to Pioneer the World s First Blockchain and Crypto-Integrated National Lottery Dallas Texas November 25th 2025 Chainwire Messier 42 LLC ( M42 ) a private leading global artificial intel https://t.co/kpwYutDbzj,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:13:10 +0000 2025,0,@SunWeatherMan Wild that the coming mironova is syncing with artificial intelligences coming dominance . God at work.,1.99E+18,,SunWeatherMan,en,,,,,,,
1.99E+18,Tue Nov 25 14:12:56 +0000 2025,0,@RinoTheBouncer High difficulty. It always seems like too artificial.,1.99E+18,,RinoTheBouncer,en,,,,,,,
1.99E+18,Tue Nov 25 14:12:49 +0000 2025,0,@Riley_Gaines_ She'll need the artificial insemination kit imo...,1.99E+18,,Riley_Gaines_,en,,,,,,,
1.99E+18,Tue Nov 25 14:12:26 +0000 2025,0,#GBA | The 2025 Global Artificial Intelligence Machines and Electronics Expo (AIE) is set to kick off simultaneously in #Macao and #Guangdong s coastal city of Zhuhai from December 4 to 6 aiming to showcase the technological achievements of the Guangdong-Hong Kong-Macao Greater https://t.co/bG5nK0NSjF,1.99E+18,https://pbs.twimg.com/amplify_video_thumb/1993320328869953536/img/Y3M6V9UNfPp4j-YM.jpg,,en,,,,,,,
1.99E+18,Tue Nov 25 14:12:25 +0000 2025,0,@opendoorforever @AniseNot What an autistic understanding of the human condition. Absolutely nothing is guaranteed. What if the artificial womb loses power? What if mom can t connect with their baby and they abandon them because there was no connection to them in the womb and the work is just too hard?,1.99E+18,,opendoorforever,en,,,,,,,
1.99E+18,Tue Nov 25 14:12:23 +0000 2025,0,Python Blueprint 2026: A No-Experience Path to Coding and Artificial Intelligence (Programming books) https://t.co/jTKaToQSRN,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:12:03 +0000 2025,12,the entire general part of artificial general intelligence is pattern compression over action spaces &amp; code is the purest action space humans ever minted. if you dominate that you basically win the whole damn casino. the relentless focus on this by anthropic is pretty,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:12:00 +0000 2025,0,@Rekha_sharma00 That's not possible artificial intelligence Rekha,1.99E+18,,Rekha_sharma00,en,,,,,,,
1.99E+18,Tue Nov 25 14:11:58 +0000 2025,0,@elltzy775 @Everlyn_ai Decentralized artificial intelligence has finally achieved true large-scale application.,1.99E+18,,elltzy775,en,,,,,,,
1.99E+18,Tue Nov 25 14:11:41 +0000 2025,0,Birds of a rotten feckless feather. @ZohranKMamdani says Violence is an artificial construct. Perhaps Brandon Johnson can explain as much to the family of the young lady who was burned on that #Chicago train (by a 71 time loser).,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:10:49 +0000 2025,0,@foxandfriends remember you are comparing gas prices from an artificial price. Joe Biden stole oil from the reserve to reduce prices for the election.,1.99E+18,,foxandfriends,en,,,,,,,
1.99E+18,Tue Nov 25 14:10:49 +0000 2025,0,President Trump signed an executive order on Monday (24th) establishing the Genesis Mission to accelerate innovation in artificial intelligence. White House Office of Technology Policy Director Michael Kratsios explained earlier that the plan aims to more effectively https://t.co/B2qxjpKdjo,1.99E+18,https://pbs.twimg.com/media/G6mzPIGbcAAmL40.png,,en,,,,,,,
1.99E+18,Tue Nov 25 14:10:40 +0000 2025,0,@ChibiReviews - Marihuana with tons of CBD but limit to only one joint and wait for your body to crash - Do something boring like folding your clothes - Turn off the screen before going to bed. Artificial light tells your brain that it is day - Listen to white noise - Listen to the Radio.,1.99E+18,,ChibiReviews,en,,,,,,,
1.99E+18,Tue Nov 25 14:10:11 +0000 2025,0,#SocArXiv: Applications of Artificial Intelligence in History Education: A Systematic Literature Review https://t.co/KQ49ayMR8e,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:09:48 +0000 2025,0,There s still time to apply to the Presidential AI Challenge! This is your chance to tackle real-world challenges using artificial intelligence. Submit your technology by Jan. 20 2025 and show how your ideas can make a difference ️ https://t.co/6VBNrbZGgz https://t.co/0NMtSwGj4G,1.99E+18,https://pbs.twimg.com/media/G6myfsaWMAABqK1.jpg,,en,,,,,,,
1.99E+18,Tue Nov 25 14:09:32 +0000 2025,0,Used chatgpt to write my Artificial Intelligence test...cheating felt VERY legal https://t.co/VfoWpyFtqs,1.99E+18,https://pbs.twimg.com/tweet_video_thumb/G6mzBYQWMAAGJsa.jpg,,en,,,,,,,
1.99E+18,Tue Nov 25 14:09:31 +0000 2025,0,Artificial intelligence vs. Autochthonous Be so forreal..,1.99E+18,,,fr,,,,,,,
1.99E+18,Tue Nov 25 14:09:27 +0000 2025,0,Highly sus how this goes viral on X. It's an old video and South Korea is super pro-China and won't do anything with Chinese fishing boats let alone there are dozens of Chinese artificial islands being constructed in the West Sea near Korea.,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:09:18 +0000 2025,0,@HeyElsaAI Elsa has made DEFI super easy with the introduction of artificial intelligence to onchain daily activities gElsa,1.99E+18,,HeyElsaAI,en,,,,,,,
1.99E+18,Tue Nov 25 14:08:56 +0000 2025,0,Bro created an artificial gap ,1.99E+18,,,en,,,,,,,
1.99E+18,Tue Nov 25 14:08:26 +0000 2025,0, AI can produce answers in seconds. But Lt gives students real data real experience and real understanding. See how Lt and Lt Sensors make physiology teaching authentic not artificial. Request a demo today https://t.co/x6fJDldPyK #Lt #LtSensors #AuthenticLearning https://t.co/CwwLknwgzF,1.99E+18,https://pbs.twimg.com/media/G6myQvhXkAIkIba.jpg,,en,,,,,,,
1.99E+18,Tue Nov 25 14:08:37 +0000 2025,1,The Artificial Intelligence Underwriting Company (AIUC) certifies audits and insures AI agents. AIUC-1 is the first comprehensive security safety and reliability standard designed to help enterprises answer one question: Can we trust this AI agent? I met @RuneKvist and https://t.co/Qc1tAOkQOY,1.99E+18,https://pbs.twimg.com/media/G6my0S6WYAAk2Zm.jpg,,en,,,,,,,
1.99E+18,Tue Nov 25 14:08:50 +0000 2025,0,This Colorado Ski Town Is Adopting a Suite of AI Tools https://t.co/jTdHR4xOgS The small mountain town of Vail Colorado has introduced #agentic #AI tools to support #fire detection public engagement and other #municipal functions.,1.99E+18,,,en,,,,,,,
